Timestamp,1MA-X001-1A: Hydrogen (ppm),1MA-X001-1A: Methane (ppm),1MA-X001-1A: Acetylene (ppm),1MA-X001-1A: Ethylene (ppm),1MA-X001-1A: Ethane (ppm),1MA-X001-1A: Carbon Monoxide (ppm),1MA-X001-1A: Carbon Dioxide (ppm),1MA-X001-1A: Oxygen (ppm),1MA-X001-1A: Water (ppm),1MA-X001-1B: Hydrogen (ppm),1MA-X001-1B: Methane (ppm),1MA-X001-1B: Acetylene (ppm),1MA-X001-1B: Ethylene (ppm),1MA-X001-1B: Ethane (ppm),1MA-X001-1B: Carbon Monoxide (ppm),1MA-X001-1B: Carbon Dioxide (ppm),1MA-X001-1B: Oxygen (ppm),1MA-X001-1B: Water (ppm),1MA-X001-1C: Hydrogen (ppm),1MA-X001-1C: Methane (ppm),1MA-X001-1C: Acetylene (ppm),1MA-X001-1C: Ethylene (ppm),1MA-X001-1C: Ethane (ppm),1MA-X001-1C: Carbon Monoxide (ppm),1MA-X001-1C: Carbon Dioxide (ppm),1MA-X001-1C: Oxygen (ppm),1MA-X001-1C: Water (ppm),Peripherals:Analog: 1-AIN 1 (xxx)
11/11/2012 00:55,17.4,66.5,0.0,14.5,377.2,85.7,1362,523.0,6.5,,,,,,,,,,,,,,,,,,,
10/11/2012 21:55,,,,,,,,,,15.3,100.3,0.3,22.3,407.4,162.7,1673,550.6,5.1,,,,,,,,,,
10/11/2012 20:55,,,,,,,,,,,,,,,,,,,14.5,62.6,0.2,16.4,241.0,119.5,1640,540.2,4.3,
10/11/2012 18:55,18.3,67.1,0.1,14.9,374.0,86.0,1370,547.7,6.7,,,,,,,,,,,,,,,,,,,
10/11/2012 15:55,,,,,,,,,,16.0,98.3,0.4,22.1,400.4,156.9,1652,526.7,5.2,,,,,,,,,,
10/11/2012 14:55,,,,,,,,,,,,,,,,,,,14.3,61.3,0.2,16.0,245.2,118.5,1643,507.2,4.4,
10/11/2012 12:55,18.2,67.0,0.0,14.4,369.3,86.7,1374,540.4,6.9,,,,,,,,,,,,,,,,,,,
10/11/2012 09:55,,,,,,,,,,15.3,97.8,0.4,22.1,406.7,157.1,1650,498.3,5.3,,,,,,,,,,
10/11/2012 08:55,,,,,,,,,,,,,,,,,,,14.9,62.8,0.3,15.6,228.6,120.8,1648,510.2,4.5,
10/11/2012 06:55,18.1,66.2,0.0,13.7,347.0,85.5,1371,522.7,6.9,,,,,,,,,,,,,,,,,,,
10/11/2012 03:55,,,,,,,,,,15.5,100.3,0.3,22.7,410.8,162.0,1675,551.8,5.2,,,,,,,,,,
10/11/2012 02:55,,,,,,,,,,,,,,,,,,,14.2,61.8,0.3,16.2,241.7,118.3,1638,489.3,4.4,
10/11/2012 00:55,18.2,68.0,0.0,14.4,374.6,86.9,1365,557.1,6.6,,,,,,,,,,,,,,,,,,,
09/11/2012 21:55,,,,,,,,,,14.8,97.5,0.5,22.5,403.1,156.7,1641,523.2,5.1,,,,,,,,,,
09/11/2012 20:55,,,,,,,,,,,,,,,,,,,14.1,62.5,0.3,16.2,240.6,118.9,1637,493.4,4.4,
09/11/2012 18:55,17.5,67.0,0.0,14.3,371.9,84.9,1362,555.6,6.7,,,,,,,,,,,,,,,,,,,
09/11/2012 15:55,,,,,,,,,,14.8,97.4,0.3,22.3,402.5,156.1,1642,539.1,5.2,,,,,,,,,,
09/11/2012 14:55,,,,,,,,,,,,,,,,,,,14.4,62.6,0.2,16.5,242.5,119.3,1637,556.9,4.4,
09/11/2012 12:55,18.5,67.2,0.0,14.2,371.2,87.0,1366,540.8,6.7,,,,,,,,,,,,,,,,,,,
09/11/2012 09:55,,,,,,,,,,15.1,96.4,0.4,22.2,405.6,156.7,1645,521.0,5.1,,,,,,,,,,
09/11/2012 08:55,,,,,,,,,,,,,,,,,,,14.1,62.0,0.3,16.0,237.0,118.0,1635,545.7,4.4,
09/11/2012 06:55,17.5,67.5,0.0,14.0,370.3,85.5,1361,549.0,6.7,,,,,,,,,,,,,,,,,,,
09/11/2012 03:55,,,,,,,,,,14.5,96.9,0.3,22.2,407.8,155.8,1636,513.8,5.1,,,,,,,,,,
09/11/2012 02:55,,,,,,,,,,,,,,,,,,,13.8,62.6,0.3,15.6,233.1,118.1,1632,503.7,4.5,
09/11/2012 00:55,17.7,67.0,0.0,13.5,358.3,86.1,1365,537.2,6.6,,,,,,,,,,,,,,,,,,,
08/11/2012 21:55,,,,,,,,,,14.7,97.7,0.3,22.0,405.9,156.1,1638,509.7,5.1,,,,,,,,,,
08/11/2012 20:55,,,,,,,,,,,,,,,,,,,14.0,62.1,0.2,16.6,245.7,118.1,1635,547.7,4.4,
08/11/2012 18:55,17.7,67.8,0.0,14.2,373.0,86.1,1366,559.6,6.6,,,,,,,,,,,,,,,,,,,
08/11/2012 15:55,,,,,,,,,,14.7,96.9,0.2,21.5,402.7,156.1,1637,548.0,5.1,,,,,,,,,,
08/11/2012 14:55,,,,,,,,,,,,,,,,,,,14.0,62.4,0.1,16.2,239.3,117.9,1634,517.1,4.4,
08/11/2012 12:55,17.8,67.3,0.1,14.4,372.2,86.5,1360,516.8,6.5,,,,,,,,,,,,,,,,,,,
08/11/2012 09:55,,,,,,,,,,14.9,97.0,0.4,21.3,392.6,155.5,1636,518.5,4.9,,,,,,,,,,
08/11/2012 08:55,,,,,,,,,,,,,,,,,,,14.1,61.5,0.1,16.6,247.4,117.8,1629,523.5,4.3,
08/11/2012 06:55,17.8,67.8,0.0,14.4,375.4,85.8,1366,524.5,6.4,,,,,,,,,,,,,,,,,,,
08/11/2012 03:55,,,,,,,,,,14.7,97.3,0.3,22.1,407.5,155.8,1640,535.0,4.9,,,,,,,,,,
08/11/2012 02:55,,,,,,,,,,,,,,,,,,,13.8,61.8,0.2,16.2,243.2,117.2,1631,542.3,4.2,
08/11/2012 00:55,17.7,68.4,0.0,14.1,364.5,86.1,1366,526.9,6.3,,,,,,,,,,,,,,,,,,,
07/11/2012 21:55,,,,,,,,,,14.7,96.5,0.3,22.3,402.0,156.1,1636,507.6,4.9,,,,,,,,,,
07/11/2012 20:55,,,,,,,,,,,,,,,,,,,13.9,61.8,0.2,16.6,246.6,117.4,1626,558.2,4.2,
07/11/2012 18:55,17.6,66.5,0.0,14.1,356.3,85.9,1365,564.3,6.3,,,,,,,,,,,,,,,,,,,
07/11/2012 15:55,,,,,,,,,,14.9,98.5,0.3,21.8,391.6,158.1,1649,520.8,4.9,,,,,,,,,,
07/11/2012 14:55,,,,,,,,,,,,,,,,,,,13.9,60.7,0.3,16.0,241.7,116.4,1624,545.7,4.3,
07/11/2012 12:55,17.7,68.1,0.0,14.3,361.7,85.8,1364,535.9,6.3,,,,,,,,,,,,,,,,,,,
07/11/2012 09:55,,,,,,,,,,14.6,96.3,0.3,21.9,412.3,155.4,1635,525.9,4.8,,,,,,,,,,
07/11/2012 08:55,,,,,,,,,,,,,,,,,,,13.8,61.9,0.0,16.0,240.7,117.3,1627,526.5,4.2,
07/11/2012 06:55,17.4,65.5,0.0,14.0,364.1,84.9,1357,540.1,6.5,,,,,,,,,,,,,,,,,,,
07/11/2012 03:55,,,,,,,,,,14.8,96.5,0.3,21.9,388.9,155.8,1637,494.2,5.0,,,,,,,,,,
07/11/2012 02:55,,,,,,,,,,,,,,,,,,,14.2,62.7,0.3,15.5,220.5,118.1,1631,523.3,4.3,
07/11/2012 00:55,18.2,67.4,0.0,14.3,369.8,86.2,1362,508.2,6.3,,,,,,,,,,,,,,,,,,,
06/11/2012 21:55,,,,,,,,,,15.0,96.8,0.3,22.1,396.8,154.8,1636,521.2,4.8,,,,,,,,,,
06/11/2012 20:55,,,,,,,,,,,,,,,,,,,14.4,61.6,0.3,16.3,242.4,117.5,1626,554.0,4.1,
06/11/2012 18:55,18.6,68.4,0.0,14.1,369.4,86.1,1367,532.9,6.0,,,,,,,,,,,,,,,,,,,
06/11/2012 15:55,,,,,,,,,,15.6,97.3,0.4,22.7,409.6,156.6,1645,534.2,4.6,,,,,,,,,,
06/11/2012 14:55,,,,,,,,,,,,,,,,,,,14.5,61.5,0.3,16.2,242.5,117.6,1634,547.4,4.0,
06/11/2012 12:55,17.5,67.9,0.0,13.7,361.5,85.8,1362,547.8,5.9,,,,,,,,,,,,,,,,,,,
06/11/2012 09:55,,,,,,,,,,14.2,96.5,0.3,21.8,396.9,155.2,1622,534.7,4.5,,,,,,,,,,
06/11/2012 08:55,,,,,,,,,,,,,,,,,,,13.2,61.8,0.3,16.7,245.5,116.4,1617,543.4,3.9,
06/11/2012 06:55,16.6,67.6,0.0,14.6,385.1,85.1,1356,539.8,6.0,,,,,,,,,,,,,,,,,,,
06/11/2012 03:55,,,,,,,,,,14.0,95.9,0.3,21.6,393.9,154.8,1628,538.3,4.7,,,,,,,,,,
06/11/2012 02:55,,,,,,,,,,,,,,,,,,,13.9,62.1,0.2,16.3,247.1,119.2,1619,551.1,4.0,
06/11/2012 00:55,17.3,68.0,0.0,14.5,375.7,85.9,1366,545.1,6.1,,,,,,,,,,,,,,,,,,,
05/11/2012 21:55,,,,,,,,,,14.3,96.4,0.2,22.7,414.2,154.4,1629,537.0,4.8,,,,,,,,,,
05/11/2012 20:55,,,,,,,,,,,,,,,,,,,13.6,61.7,0.3,15.4,232.4,117.4,1626,526.5,4.1,
05/11/2012 18:55,17.4,67.8,0.0,14.1,362.7,86.0,1366,546.1,6.3,,,,,,,,,,,,,,,,,,,
05/11/2012 15:55,,,,,,,,,,14.4,96.8,0.4,22.6,402.4,156.1,1639,519.7,4.9,,,,,,,,,,
05/11/2012 14:55,,,,,,,,,,,,,,,,,,,13.7,62.1,0.3,15.9,238.0,118.1,1632,518.8,4.2,
05/11/2012 12:55,17.7,67.3,0.0,14.1,368.7,87.3,1368,541.5,6.4,,,,,,,,,,,,,,,,,,,
05/11/2012 09:55,,,,,,,,,,14.2,98.3,0.4,22.9,420.0,156.8,1643,538.1,4.8,,,,,,,,,,
05/11/2012 08:55,,,,,,,,,,,,,,,,,,,13.6,62.1,0.2,16.3,246.8,118.1,1631,524.4,4.1,
05/11/2012 06:55,17.2,66.5,0.1,13.8,356.1,85.3,1368,517.0,6.3,,,,,,,,,,,,,,,,,,,
05/11/2012 03:55,,,,,,,,,,14.7,97.0,0.2,22.1,398.4,156.8,1640,540.3,4.8,,,,,,,,,,
05/11/2012 02:55,,,,,,,,,,,,,,,,,,,14.0,62.0,0.2,16.4,244.6,117.9,1636,547.5,4.1,
05/11/2012 00:55,18.1,69.0,0.1,13.8,365.8,86.3,1371,525.9,6.2,,,,,,,,,,,,,,,,,,,
04/11/2012 21:55,,,,,,,,,,14.9,97.2,0.2,22.0,399.2,156.9,1647,525.8,4.8,,,,,,,,,,
04/11/2012 20:55,,,,,,,,,,,,,,,,,,,14.4,62.8,0.3,16.2,245.1,119.3,1634,538.5,4.1,
04/11/2012 18:55,18.1,68.3,0.0,13.9,362.9,86.7,1372,554.5,6.3,,,,,,,,,,,,,,,,,,,
04/11/2012 15:55,,,,,,,,,,15.4,95.9,0.3,22.1,400.8,156.5,1647,539.7,4.8,,,,,,,,,,
04/11/2012 14:55,,,,,,,,,,,,,,,,,,,14.3,62.5,0.2,16.8,244.7,117.7,1639,558.0,4.0,
04/11/2012 12:55,18.6,68.1,0.0,14.2,367.4,86.4,1376,543.2,6.3,,,,,,,,,,,,,,,,,,,
04/11/2012 09:55,,,,,,,,,,14.8,97.7,0.4,21.8,392.9,156.9,1645,530.9,4.8,,,,,,,,,,
04/11/2012 08:55,,,,,,,,,,,,,,,,,,,14.7,61.5,0.2,15.9,233.4,117.7,1636,555.8,4.1,
04/11/2012 06:55,18.4,68.2,0.0,14.1,363.0,86.5,1373,545.4,6.2,,,,,,,,,,,,,,,,,,,
04/11/2012 03:55,,,,,,,,,,14.0,96.8,0.3,21.5,401.7,155.2,1627,541.0,4.7,,,,,,,,,,
04/11/2012 02:55,,,,,,,,,,,,,,,,,,,13.3,61.6,0.3,16.1,238.1,117.6,1625,542.2,4.0,
04/11/2012 00:55,17.2,68.0,0.0,14.1,362.9,86.3,1369,533.1,6.2,,,,,,,,,,,,,,,,,,,
03/11/2012 21:55,,,,,,,,,,14.0,96.6,0.2,21.7,393.2,155.4,1632,516.4,4.8,,,,,,,,,,
03/11/2012 20:55,,,,,,,,,,,,,,,,,,,13.4,62.0,0.3,16.5,239.7,117.9,1634,531.8,4.1,
03/11/2012 18:55,17.3,68.8,0.0,14.2,368.4,86.2,1373,532.5,6.3,,,,,,,,,,,,,,,,,,,
03/11/2012 15:55,,,,,,,,,,14.2,97.4,0.3,22.1,395.1,156.6,1639,510.4,4.9,,,,,,,,,,
03/11/2012 14:55,,,,,,,,,,,,,,,,,,,13.4,60.3,0.2,15.9,236.3,116.3,1624,517.5,4.2,
03/11/2012 12:55,17.5,68.1,0.0,14.3,373.9,86.6,1374,521.5,6.3,,,,,,,,,,,,,,,,,,,
03/11/2012 09:55,,,,,,,,,,14.6,97.3,0.3,22.0,391.8,156.5,1643,515.3,4.8,,,,,,,,,,
03/11/2012 08:55,,,,,,,,,,,,,,,,,,,14.2,61.9,0.1,16.4,235.9,118.9,1636,529.9,4.0,
03/11/2012 06:55,17.8,68.0,0.0,13.8,360.3,87.1,1373,512.5,6.2,,,,,,,,,,,,,,,,,,,
03/11/2012 03:55,,,,,,,,,,14.1,97.4,0.4,21.8,400.3,156.3,1638,506.3,4.7,,,,,,,,,,
03/11/2012 02:55,,,,,,,,,,,,,,,,,,,13.3,62.2,0.3,16.0,234.7,117.5,1633,535.9,4.0,
03/11/2012 00:55,17.3,68.4,0.0,14.3,377.1,87.1,1371,536.4,6.2,,,,,,,,,,,,,,,,,,,
02/11/2012 21:55,,,,,,,,,,14.0,95.2,0.3,21.6,395.2,153.7,1632,526.5,4.8,,,,,,,,,,
02/11/2012 20:55,,,,,,,,,,,,,,,,,,,13.2,61.2,0.3,16.2,240.0,116.7,1628,560.4,4.1,
02/11/2012 18:55,17.5,68.2,0.0,14.0,369.6,87.5,1368,536.3,6.3,,,,,,,,,,,,,,,,,,,
02/11/2012 15:55,,,,,,,,,,14.4,96.5,0.4,21.6,390.7,157.1,1643,550.1,4.9,,,,,,,,,,
02/11/2012 14:55,,,,,,,,,,,,,,,,,,,14.0,62.0,0.2,15.8,232.7,118.2,1640,536.8,4.2,
02/11/2012 12:55,17.5,67.8,0.0,13.5,352.7,85.9,1374,522.9,6.3,,,,,,,,,,,,,,,,,,,
02/11/2012 09:55,,,,,,,,,,14.3,97.1,0.3,22.3,399.9,156.5,1646,539.1,4.8,,,,,,,,,,
02/11/2012 08:55,,,,,,,,,,,,,,,,,,,13.6,62.1,0.1,15.8,229.5,117.6,1638,523.3,4.0,
02/11/2012 06:55,17.3,69.7,0.0,14.9,374.4,86.3,1373,543.9,6.2,,,,,,,,,,,,,,,,,,,
02/11/2012 03:55,,,,,,,,,,14.0,97.2,0.2,21.5,393.3,155.3,1642,505.4,4.8,,,,,,,,,,
02/11/2012 02:55,,,,,,,,,,,,,,,,,,,13.4,62.2,0.3,16.7,247.8,117.5,1642,506.2,4.1,
02/11/2012 00:55,17.4,68.4,0.0,14.3,374.2,86.4,1376,527.4,6.3,,,,,,,,,,,,,,,,,,,
01/11/2012 21:55,,,,,,,,,,14.5,97.0,0.2,21.6,389.2,157.0,1640,507.1,4.9,,,,,,,,,,
01/11/2012 20:55,,,,,,,,,,,,,,,,,,,13.9,61.0,0.3,15.9,230.9,118.0,1636,544.9,4.2,
01/11/2012 18:55,18.5,68.7,0.0,14.2,368.0,88.4,1379,523.3,6.6,,,,,,,,,,,,,,,,,,,
01/11/2012 15:55,,,,,,,,,,15.3,96.6,0.4,21.8,403.7,156.4,1649,538.0,5.1,,,,,,,,,,
01/11/2012 14:55,,,,,,,,,,,,,,,,,,,14.1,61.3,0.1,16.4,245.2,118.8,1654,542.1,4.4,
01/11/2012 12:55,18.5,68.5,0.0,14.3,373.0,88.0,1385,547.3,6.8,,,,,,,,,,,,,,,,,,,
01/11/2012 09:55,,,,,,,,,,15.2,96.6,0.3,22.2,396.5,156.0,1654,531.9,5.1,,,,,,,,,,
01/11/2012 08:55,,,,,,,,,,,,,,,,,,,14.9,62.0,0.3,16.0,236.0,118.6,1653,534.7,4.3,
01/11/2012 06:55,19.1,68.6,0.0,14.3,372.9,86.7,1390,551.7,7.0,,,,,,,,,,,,,,,,,,,
01/11/2012 03:55,,,,,,,,,,13.9,95.0,0.2,21.8,398.7,154.3,1642,502.5,5.3,,,,,,,,,,
01/11/2012 02:55,,,,,,,,,,,,,,,,,,,13.5,62.6,0.3,16.3,240.4,118.6,1651,525.6,4.4,
01/11/2012 00:55,17.7,68.9,0.0,14.2,366.4,87.0,1382,535.5,6.9,,,,,,,,,,,,,,,,,,,
31/10/2012 21:55,,,,,,,,,,14.5,95.3,0.2,21.2,389.8,154.6,1636,516.8,5.2,,,,,,,,,,
31/10/2012 20:55,,,,,,,,,,,,,,,,,,,13.9,62.5,0.2,16.0,238.9,118.5,1646,522.9,4.4,
31/10/2012 18:55,16.6,67.4,0.0,14.3,373.1,86.0,1378,545.1,6.8,,,,,,,,,,,,,,,,,,,
31/10/2012 15:55,,,,,,,,,,14.5,94.9,0.3,21.7,396.4,154.3,1644,511.8,5.2,,,,,,,,,,
31/10/2012 14:55,,,,,,,,,,,,,,,,,,,14.0,62.3,0.2,16.1,236.6,118.3,1651,539.1,4.4,
31/10/2012 12:55,18.8,68.3,0.0,14.4,375.7,87.3,1387,519.9,6.6,,,,,,,,,,,,,,,,,,,
31/10/2012 09:55,,,,,,,,,,15.0,97.4,0.4,21.7,390.5,157.9,1648,520.3,5.0,,,,,,,,,,
31/10/2012 08:55,,,,,,,,,,,,,,,,,,,14.2,61.2,0.3,15.1,230.1,117.6,1636,555.9,4.2,
31/10/2012 06:55,17.4,68.4,0.0,13.9,356.5,87.0,1381,518.0,6.5,,,,,,,,,,,,,,,,,,,
31/10/2012 03:55,,,,,,,,,,14.8,99.6,0.3,22.5,409.6,162.0,1680,515.3,4.9,,,,,,,,,,
31/10/2012 02:55,,,,,,,,,,,,,,,,,,,13.8,62.1,0.3,15.8,238.1,117.2,1631,542.4,4.1,
31/10/2012 00:55,17.5,68.3,0.0,14.3,367.1,86.4,1373,548.5,6.3,,,,,,,,,,,,,,,,,,,
30/10/2012 21:55,,,,,,,,,,14.2,97.5,0.3,22.2,409.4,156.6,1646,536.6,4.9,,,,,,,,,,
30/10/2012 20:55,,,,,,,,,,,,,,,,,,,13.5,62.1,0.2,16.4,242.7,117.7,1638,504.9,4.2,
30/10/2012 18:55,17.5,67.9,0.0,13.8,361.4,86.8,1375,528.4,6.3,,,,,,,,,,,,,,,,,,,
30/10/2012 15:55,,,,,,,,,,14.1,97.2,0.4,21.4,400.4,156.1,1642,518.1,4.9,,,,,,,,,,
30/10/2012 14:55,,,,,,,,,,,,,,,,,,,13.5,62.0,0.1,16.2,241.5,118.1,1640,499.6,4.2,
30/10/2012 12:55,17.0,68.5,0.0,14.3,362.6,86.6,1378,530.6,6.3,,,,,,,,,,,,,,,,,,,
30/10/2012 09:55,,,,,,,,,,13.5,97.2,0.3,22.1,404.8,156.2,1644,520.3,4.9,,,,,,,,,,
30/10/2012 08:55,,,,,,,,,,,,,,,,,,,13.4,60.4,0.1,15.8,238.6,115.6,1630,545.7,4.2,
30/10/2012 06:55,17.7,67.8,0.0,14.0,369.8,86.5,1381,565.3,6.4,,,,,,,,,,,,,,,,,,,
30/10/2012 03:55,,,,,,,,,,14.5,96.5,0.3,22.4,408.9,156.6,1645,515.5,5.0,,,,,,,,,,
30/10/2012 02:55,,,,,,,,,,,,,,,,,,,13.9,62.1,0.3,16.0,240.2,118.0,1646,510.8,4.2,
30/10/2012 00:55,17.6,68.1,0.0,13.5,363.0,85.8,1376,524.3,6.5,,,,,,,,,,,,,,,,,,,
29/10/2012 21:55,,,,,,,,,,14.4,96.7,0.2,21.6,393.4,155.7,1641,567.9,5.0,,,,,,,,,,
29/10/2012 20:55,,,,,,,,,,,,,,,,,,,13.9,61.2,0.4,16.0,238.5,117.9,1645,548.9,4.3,
29/10/2012 18:55,18.0,69.2,0.0,14.3,369.2,86.7,1384,550.2,6.5,,,,,,,,,,,,,,,,,,,
29/10/2012 15:55,,,,,,,,,,14.7,97.3,0.2,22.6,413.0,156.6,1655,554.3,5.0,,,,,,,,,,
29/10/2012 14:55,,,,,,,,,,,,,,,,,,,14.2,61.9,0.3,16.5,245.3,118.5,1650,551.1,4.3,
29/10/2012 12:55,18.1,69.0,0.0,14.4,367.7,86.8,1385,524.3,6.5,,,,,,,,,,,,,,,,,,,
29/10/2012 09:55,,,,,,,,,,15.1,98.8,0.3,22.0,394.5,161.1,1678,510.5,4.9,,,,,,,,,,
29/10/2012 08:55,,,,,,,,,,,,,,,,,,,14.3,62.2,0.4,16.5,244.2,118.8,1642,525.1,4.1,
29/10/2012 06:55,18.2,68.5,0.1,14.6,375.9,86.6,1381,558.7,6.4,,,,,,,,,,,,,,,,,,,
29/10/2012 03:55,,,,,,,,,,15.1,97.0,0.3,21.9,390.3,157.2,1653,553.2,4.9,,,,,,,,,,
29/10/2012 02:55,,,,,,,,,,,,,,,,,,,14.8,62.3,0.4,16.3,240.3,119.7,1655,509.3,4.1,
29/10/2012 00:55,18.4,68.5,0.1,14.5,375.9,85.8,1381,508.2,6.3,,,,,,,,,,,,,,,,,,,
28/10/2012 21:55,,,,,,,,,,15.2,97.3,0.4,22.2,402.1,157.7,1657,522.8,4.8,,,,,,,,,,
28/10/2012 20:55,,,,,,,,,,,,,,,,,,,14.5,61.5,0.6,16.6,239.9,117.2,1649,561.5,4.0,
28/10/2012 18:55,18.6,68.6,0.0,14.6,369.6,86.6,1384,558.7,6.1,,,,,,,,,,,,,,,,,,,
28/10/2012 15:55,,,,,,,,,,14.6,96.9,0.2,22.1,394.6,156.0,1643,500.4,4.7,,,,,,,,,,
28/10/2012 14:55,,,,,,,,,,,,,,,,,,,14.1,61.6,0.3,16.2,236.9,117.5,1638,507.6,4.0,
28/10/2012 12:55,18.2,67.6,0.0,14.3,376.0,85.7,1379,544.1,6.0,,,,,,,,,,,,,,,,,,,
28/10/2012 09:55,,,,,,,,,,14.0,96.2,0.2,21.5,388.2,155.9,1642,537.0,4.7,,,,,,,,,,
28/10/2012 08:55,,,,,,,,,,,,,,,,,,,13.3,62.5,0.3,16.1,241.2,117.2,1637,532.8,4.0,
28/10/2012 06:55,16.9,68.8,0.0,14.0,363.2,86.7,1374,521.4,6.1,,,,,,,,,,,,,,,,,,,
28/10/2012 03:55,,,,,,,,,,13.7,97.0,0.3,21.9,397.7,155.3,1634,553.5,4.8,,,,,,,,,,
28/10/2012 02:55,,,,,,,,,,,,,,,,,,,13.4,61.8,0.3,16.0,240.1,117.6,1628,520.7,4.1,
28/10/2012 01:55,17.1,67.6,0.0,14.0,367.6,85.2,1374,585.3,6.2,,,,,,,,,,,,,,,,,,,
27/10/2012 22:55,,,,,,,,,,13.8,96.6,0.3,22.5,410.0,155.1,1638,531.2,4.8,,,,,,,,,,
27/10/2012 21:55,,,,,,,,,,,,,,,,,,,13.2,61.7,0.4,16.3,240.5,116.8,1632,500.9,4.1,
27/10/2012 19:55,17.2,68.6,0.1,14.2,373.3,86.4,1380,551.4,6.3,,,,,,,,,,,,,,,,,,,
27/10/2012 16:55,,,,,,,,,,14.0,95.2,0.5,22.1,410.3,155.4,1645,545.1,4.9,,,,,,,,,,
27/10/2012 15:55,,,,,,,,,,,,,,,,,,,13.4,61.8,0.3,15.9,231.3,117.8,1648,542.3,4.1,
27/10/2012 13:55,18.0,68.7,0.0,14.3,373.6,86.5,1385,530.7,6.3,,,,,,,,,,,,,,,,,,,
27/10/2012 10:55,,,,,,,,,,14.6,96.3,0.3,21.7,400.2,155.5,1650,534.3,4.9,,,,,,,,,,
27/10/2012 09:55,,,,,,,,,,,,,,,,,,,14.2,61.6,0.3,16.7,247.4,116.7,1645,524.3,4.1,
27/10/2012 07:55,17.4,68.2,0.0,14.0,368.7,87.5,1379,547.9,6.5,,,,,,,,,,,,,,,,,,,
27/10/2012 04:55,,,,,,,,,,14.2,96.3,0.3,21.5,388.4,156.3,1646,515.8,5.0,,,,,,,,,,
27/10/2012 03:55,,,,,,,,,,,,,,,,,,,13.2,61.6,0.3,16.7,241.9,116.8,1644,537.0,4.2,
27/10/2012 01:55,17.9,69.0,0.0,14.7,378.4,87.0,1389,540.1,6.7,,,,,,,,,,,,,,,,,,,
26/10/2012 22:55,,,,,,,,,,13.6,96.3,0.2,21.9,414.4,154.7,1643,525.6,5.1,,,,,,,,,,
26/10/2012 21:55,,,,,,,,,,,,,,,,,,,13.3,61.8,0.1,16.9,246.4,118.2,1645,520.7,4.3,
26/10/2012 19:55,17.4,69.5,0.0,14.4,374.6,87.2,1389,540.9,6.9,,,,,,,,,,,,,,,,,,,
26/10/2012 16:55,,,,,,,,,,14.4,96.6,0.2,21.7,392.4,155.8,1654,550.1,5.3,,,,,,,,,,
26/10/2012 15:55,,,,,,,,,,,,,,,,,,,13.6,62.1,0.3,15.7,237.0,119.0,1655,544.5,4.5,
26/10/2012 13:55,17.7,70.1,0.0,14.8,378.3,87.6,1394,570.9,7.1,,,,,,,,,,,,,,,,,,,
26/10/2012 10:55,,,,,,,,,,14.7,96.9,0.5,21.6,390.9,155.7,1654,527.2,5.4,,,,,,,,,,
26/10/2012 09:55,,,,,,,,,,,,,,,,,,,13.4,62.2,0.2,16.3,237.5,117.6,1651,569.7,4.6,
26/10/2012 07:55,17.6,67.9,0.0,14.4,375.1,87.2,1393,492.4,7.3,,,,,,,,,,,,,,,,,,,
26/10/2012 04:55,,,,,,,,,,14.0,97.2,0.2,22.1,398.6,156.9,1658,525.0,5.6,,,,,,,,,,
26/10/2012 03:55,,,,,,,,,,,,,,,,,,,13.6,61.6,0.3,15.9,235.4,118.2,1660,490.7,4.8,
26/10/2012 01:55,18.0,69.8,0.0,14.0,352.6,87.3,1395,518.0,7.5,,,,,,,,,,,,,,,,,,,
25/10/2012 22:55,,,,,,,,,,14.6,100.2,0.3,21.9,397.0,162.5,1692,526.0,5.5,,,,,,,,,,
25/10/2012 21:55,,,,,,,,,,,,,,,,,,,13.7,61.5,0.1,16.1,234.4,117.8,1656,562.0,4.7,
25/10/2012 19:55,17.6,67.6,0.0,13.9,356.9,85.7,1383,525.4,7.4,,,,,,,,,,,,,,,,,,,
25/10/2012 16:55,,,,,,,,,,14.3,96.9,0.3,21.4,382.5,156.6,1658,516.7,5.6,,,,,,,,,,
25/10/2012 15:55,,,,,,,,,,,,,,,,,,,14.1,61.7,0.4,16.3,227.9,119.2,1662,515.0,4.8,
25/10/2012 13:55,18.2,69.6,0.1,14.2,371.0,87.6,1397,566.3,7.6,,,,,,,,,,,,,,,,,,,
25/10/2012 10:55,,,,,,,,,,14.4,97.1,0.2,22.5,409.1,156.0,1660,569.7,5.6,,,,,,,,,,
25/10/2012 09:55,,,,,,,,,,,,,,,,,,,14.2,63.0,0.3,16.5,234.3,118.7,1658,560.0,4.8,
25/10/2012 07:55,18.5,68.1,0.1,13.8,352.6,87.3,1397,551.2,7.6,,,,,,,,,,,,,,,,,,,
25/10/2012 04:55,,,,,,,,,,15.4,97.1,0.4,21.6,385.1,157.5,1670,527.0,5.8,,,,,,,,,,
25/10/2012 03:55,,,,,,,,,,,,,,,,,,,14.8,61.4,0.4,16.2,232.7,117.4,1659,521.5,4.9,
25/10/2012 01:55,19.1,69.7,0.0,14.1,370.1,87.6,1397,526.0,7.5,,,,,,,,,,,,,,,,,,,
24/10/2012 22:55,,,,,,,,,,15.5,98.1,0.3,22.4,401.0,158.0,1669,528.5,5.5,,,,,,,,,,
