Timestamp,RED PHASE: Hydrogen (ppm),RED PHASE: Methane (ppm),RED PHASE: Acetylene (ppm),RED PHASE: Ethylene (ppm),RED PHASE: Ethane (ppm),RED PHASE: Carbon Monoxide (ppm),RED PHASE: Carbon Dioxide (ppm),RED PHASE: Water (ppm),YELLOW PHASE: Hydrogen (ppm),YELLOW PHASE: Methane (ppm),YELLOW PHASE: Acetylene (ppm),YELLOW PHASE: Ethylene (ppm),YELLOW PHASE: Ethane (ppm),YELLOW PHASE: Carbon Monoxide (ppm),YELLOW PHASE: Carbon Dioxide (ppm),YELLOW PHASE: Oxygen (ppm),YELLOW PHASE: Water (ppm),BLUE PHASE: Hydrogen (ppm),BLUE PHASE: Methane (ppm),BLUE PHASE: Acetylene (ppm),BLUE PHASE: Ethylene (ppm),BLUE PHASE: Ethane (ppm),BLUE PHASE: Carbon Monoxide (ppm),BLUE PHASE: Carbon Dioxide (ppm),BLUE PHASE: Oxygen (ppm),BLUE PHASE: Water (ppm)
08/01/2013 00:00,,,,,,,,,,,,,,,,,,12.6,4.1,0.2,1.3,4.2,157.0,726,148.8,3.5
07/01/2013 23:00,,,,,,,,,35.1,9.0,0.2,3.1,9.0,246.3,1927,154.8,5.5,,,,,,,,,
07/01/2013 21:00,47.2,8.3,0.1,3.7,10.2,251.5,2171,8.0,,,,,,,,,,,,,,,,,,
07/01/2013 20:00,,,,,,,,,,,,,,,,,,12.2,5.0,0.2,1.2,2.4,155.5,713,158.9,3.4
07/01/2013 19:00,,,,,,,,,34.9,8.5,0.0,3.3,9.4,245.7,1912,149.7,5.4,,,,,,,,,
07/01/2013 17:00,46.9,9.8,0.0,3.8,6.7,250.3,2163,8.0,,,,,,,,,,,,,,,,,,
07/01/2013 16:00,,,,,,,,,,,,,,,,,,12.2,4.0,0.4,1.4,3.6,155.4,714,148.5,3.5
07/01/2013 15:00,,,,,,,,,35.2,9.8,0.0,3.4,6.6,246.3,1916,153.0,5.6,,,,,,,,,
07/01/2013 13:00,47.4,8.6,0.2,4.2,9.1,251.3,2171,8.0,,,,,,,,,,,,,,,,,,
07/01/2013 12:00,,,,,,,,,,,,,,,,,,12.3,4.4,0.2,2.0,3.2,155.4,727,150.7,3.4
07/01/2013 11:00,,,,,,,,,35.0,8.7,0.3,2.8,7.5,245.3,1922,153.6,5.6,,,,,,,,,
07/01/2013 09:00,47.1,7.8,0.0,4.0,8.7,249.9,2161,8.1,,,,,,,,,,,,,,,,,,
07/01/2013 08:00,,,,,,,,,,,,,,,,,,12.3,4.9,0.1,1.4,2.6,155.5,721,148.9,3.5
07/01/2013 07:00,,,,,,,,,35.0,8.6,0.2,3.7,8.9,245.1,1904,146.6,5.6,,,,,,,,,
07/01/2013 05:00,47.1,8.8,0.1,3.5,9.2,249.7,2159,7.9,,,,,,,,,,,,,,,,,,
07/01/2013 04:00,,,,,,,,,,,,,,,,,,12.2,5.0,0.1,0.9,1.5,155.6,710,153.6,3.5
07/01/2013 03:00,,,,,,,,,35.0,8.4,0.2,3.2,8.2,245.4,1917,149.0,5.5,,,,,,,,,
07/01/2013 01:00,47.1,8.8,0.0,3.7,9.0,250.1,2153,7.8,,,,,,,,,,,,,,,,,,
07/01/2013 00:00,,,,,,,,,,,,,,,,,,12.3,4.8,0.3,1.2,2.4,155.6,706,148.1,3.4
06/01/2013 23:00,,,,,,,,,35.0,9.5,0.0,2.6,8.5,245.5,1912,149.8,5.5,,,,,,,,,
06/01/2013 21:00,47.6,8.8,0.0,3.8,9.3,253.7,2173,7.8,,,,,,,,,,,,,,,,,,
06/01/2013 20:00,,,,,,,,,,,,,,,,,,12.4,4.8,0.2,1.0,3.2,155.6,708,151.7,3.4
06/01/2013 19:00,,,,,,,,,34.7,8.6,0.2,2.9,9.6,244.5,1901,152.1,5.4,,,,,,,,,
06/01/2013 17:00,46.5,7.9,0.0,3.8,9.6,249.3,2142,7.9,,,,,,,,,,,,,,,,,,
06/01/2013 16:00,,,,,,,,,,,,,,,,,,11.9,4.4,0.2,1.1,2.5,154.4,693,145.1,3.5
06/01/2013 15:00,,,,,,,,,35.0,9.5,0.2,3.0,9.2,245.8,1903,147.2,5.6,,,,,,,,,
06/01/2013 13:00,47.5,8.2,0.4,3.3,10.3,252.9,2169,7.8,,,,,,,,,,,,,,,,,,
06/01/2013 12:00,,,,,,,,,,,,,,,,,,12.0,5.0,0.5,1.5,2.5,154.1,707,148.2,3.5
06/01/2013 11:00,,,,,,,,,34.9,9.3,0.3,3.5,7.2,244.5,1894,148.2,5.6,,,,,,,,,
06/01/2013 09:00,46.3,7.9,0.4,4.0,10.3,247.9,2134,8.1,,,,,,,,,,,,,,,,,,
06/01/2013 08:00,,,,,,,,,,,,,,,,,,12.7,5.0,0.1,0.9,2.9,156.2,706,153.9,3.6
06/01/2013 07:00,,,,,,,,,34.7,8.2,0.2,3.1,8.2,244.0,1890,150.9,5.7,,,,,,,,,
06/01/2013 05:00,46.7,8.2,0.3,3.9,10.7,248.9,2124,8.2,,,,,,,,,,,,,,,,,,
06/01/2013 04:00,,,,,,,,,,,,,,,,,,12.6,5.0,0.3,0.0,2.5,155.7,706,156.6,3.4
06/01/2013 03:00,,,,,,,,,34.7,9.2,0.4,3.3,9.4,243.8,1897,153.9,5.5,,,,,,,,,
06/01/2013 01:00,46.5,8.8,0.2,3.8,8.4,248.0,2118,7.8,,,,,,,,,,,,,,,,,,
06/01/2013 00:00,,,,,,,,,,,,,,,,,,12.4,4.5,0.2,1.2,3.8,156.6,696,150.6,3.3
05/01/2013 23:00,,,,,,,,,36.2,8.2,0.3,3.5,10.3,251.1,1912,152.8,5.5,,,,,,,,,
05/01/2013 21:00,46.7,9.7,0.2,3.9,8.2,248.1,2121,7.8,,,,,,,,,,,,,,,,,,
05/01/2013 20:00,,,,,,,,,,,,,,,,,,12.2,4.5,0.5,1.3,3.3,154.1,690,153.7,3.4
05/01/2013 19:00,,,,,,,,,34.9,8.6,0.1,3.5,8.8,244.0,1885,154.4,5.5,,,,,,,,,
05/01/2013 17:00,47.0,9.1,0.0,3.7,9.4,248.4,2119,7.7,,,,,,,,,,,,,,,,,,
05/01/2013 16:00,,,,,,,,,,,,,,,,,,12.2,4.1,0.2,0.7,4.1,154.8,693,144.9,3.4
05/01/2013 15:00,,,,,,,,,34.8,9.3,0.1,3.0,9.0,243.5,1886,148.1,5.5,,,,,,,,,
05/01/2013 13:00,47.1,7.9,0.3,3.3,12.5,249.3,2124,7.7,,,,,,,,,,,,,,,,,,
05/01/2013 12:00,,,,,,,,,,,,,,,,,,12.1,5.0,0.4,1.2,1.0,153.4,686,147.7,3.3
05/01/2013 11:00,,,,,,,,,34.6,9.1,0.4,3.2,9.5,242.8,1889,151.0,5.4,,,,,,,,,
05/01/2013 09:00,46.4,8.6,0.0,3.1,10.6,246.7,2107,7.8,,,,,,,,,,,,,,,,,,
05/01/2013 08:00,,,,,,,,,,,,,,,,,,12.1,4.8,0.4,1.1,3.0,153.9,699,152.0,3.4
05/01/2013 07:00,,,,,,,,,34.7,8.9,0.0,2.7,7.6,242.9,1888,148.4,5.4,,,,,,,,,
05/01/2013 05:00,46.5,10.1,0.1,3.5,5.7,247.0,2106,7.7,,,,,,,,,,,,,,,,,,
05/01/2013 04:00,,,,,,,,,,,,,,,,,,12.1,3.8,0.3,1.2,3.3,153.5,694,150.3,3.4
05/01/2013 03:00,,,,,,,,,34.7,8.5,0.1,2.7,10.1,242.7,1880,152.2,5.5,,,,,,,,,
05/01/2013 01:00,47.3,9.3,0.0,3.6,7.1,250.8,2113,7.5,,,,,,,,,,,,,,,,,,
05/01/2013 00:00,,,,,,,,,,,,,,,,,,12.3,4.1,0.1,1.2,2.8,154.1,698,148.8,3.3
04/01/2013 23:00,,,,,,,,,34.9,9.6,0.3,3.0,7.6,243.5,1881,146.3,5.4,,,,,,,,,
04/01/2013 21:00,46.2,9.2,0.2,4.5,6.2,246.2,2087,7.3,,,,,,,,,,,,,,,,,,
04/01/2013 20:00,,,,,,,,,,,,,,,,,,12.1,3.6,0.0,1.6,3.9,153.4,694,151.1,3.3
04/01/2013 19:00,,,,,,,,,34.7,8.9,0.0,2.5,11.1,242.9,1873,146.6,5.4,,,,,,,,,
04/01/2013 17:00,46.5,9.7,0.1,3.2,7.2,246.8,2072,7.4,,,,,,,,,,,,,,,,,,
04/01/2013 16:00,,,,,,,,,,,,,,,,,,12.4,5.0,0.4,0.9,2.7,154.4,697,155.5,3.3
04/01/2013 15:00,,,,,,,,,34.6,9.0,0.1,2.5,8.0,241.9,1870,148.8,5.5,,,,,,,,,
04/01/2013 13:00,46.4,8.1,0.3,3.4,9.0,246.2,2074,7.4,,,,,,,,,,,,,,,,,,
04/01/2013 12:00,,,,,,,,,,,,,,,,,,12.2,4.0,0.1,1.6,2.9,153.6,691,156.4,3.3
04/01/2013 11:00,,,,,,,,,34.6,8.9,0.1,2.9,8.7,242.1,1873,154.0,5.4,,,,,,,,,
04/01/2013 09:00,46.3,8.4,0.3,3.8,8.6,246.0,2074,7.4,,,,,,,,,,,,,,,,,,
04/01/2013 08:00,,,,,,,,,,,,,,,,,,12.3,4.8,0.3,1.8,2.5,154.1,688,148.3,3.3
04/01/2013 07:00,,,,,,,,,34.3,8.3,0.0,3.1,12.3,241.7,1871,152.5,5.4,,,,,,,,,
04/01/2013 05:00,46.4,9.9,0.0,3.4,6.6,246.1,2081,7.3,,,,,,,,,,,,,,,,,,
04/01/2013 04:00,,,,,,,,,,,,,,,,,,12.4,4.2,0.4,1.1,3.5,154.5,696,146.6,3.3
04/01/2013 03:00,,,,,,,,,34.5,9.1,0.2,3.1,9.3,241.9,1862,147.6,5.4,,,,,,,,,
04/01/2013 01:00,46.5,8.7,0.2,3.8,7.9,246.3,2067,7.3,,,,,,,,,,,,,,,,,,
04/01/2013 00:00,,,,,,,,,,,,,,,,,,12.1,4.3,0.3,1.3,2.6,153.4,692,156.1,3.3
03/01/2013 23:00,,,,,,,,,34.7,9.2,0.1,3.3,8.6,242.6,1862,153.7,5.3,,,,,,,,,
03/01/2013 21:00,47.0,8.5,0.1,4.1,8.2,247.5,2065,7.1,,,,,,,,,,,,,,,,,,
03/01/2013 20:00,,,,,,,,,,,,,,,,,,12.2,4.6,0.3,1.0,3.6,153.8,693,150.3,3.3
03/01/2013 19:00,,,,,,,,,35.5,9.5,0.2,2.8,7.0,248.1,1892,158.2,5.4,,,,,,,,,
03/01/2013 17:00,46.5,9.3,0.1,3.5,7.8,245.9,2054,7.1,,,,,,,,,,,,,,,,,,
03/01/2013 16:00,,,,,,,,,,,,,,,,,,12.5,4.8,0.2,1.2,2.7,154.2,696,152.7,3.3
03/01/2013 15:00,,,,,,,,,34.8,9.4,0.1,2.8,7.0,242.1,1856,149.9,5.5,,,,,,,,,
03/01/2013 13:00,47.1,8.2,0.2,3.4,10.9,248.5,2068,7.2,,,,,,,,,,,,,,,,,,
03/01/2013 12:00,,,,,,,,,,,,,,,,,,12.5,4.0,0.3,1.5,4.6,154.5,696,144.9,3.2
03/01/2013 11:00,,,,,,,,,34.6,7.6,0.0,3.4,10.9,241.6,1861,150.4,5.4,,,,,,,,,
03/01/2013 09:00,46.0,8.7,0.2,3.3,10.3,244.4,2052,7.0,,,,,,,,,,,,,,,,,,
03/01/2013 08:00,,,,,,,,,,,,,,,,,,12.3,4.2,0.2,1.0,4.3,153.4,690,148.9,3.2
03/01/2013 07:00,,,,,,,,,34.6,9.1,0.4,3.3,8.4,241.3,1860,149.1,5.4,,,,,,,,,
03/01/2013 05:00,46.0,7.0,0.1,3.3,10.2,244.3,2044,7.0,,,,,,,,,,,,,,,,,,
03/01/2013 04:00,,,,,,,,,,,,,,,,,,12.6,3.5,0.2,1.1,3.1,154.5,683,152.2,3.3
03/01/2013 03:00,,,,,,,,,34.6,8.2,0.3,2.7,10.8,241.4,1856,153.2,5.4,,,,,,,,,
03/01/2013 01:00,46.3,8.0,0.2,4.0,9.5,244.9,2048,7.0,,,,,,,,,,,,,,,,,,
03/01/2013 00:00,,,,,,,,,,,,,,,,,,12.2,4.6,0.3,1.0,3.0,153.4,696,156.6,3.3
02/01/2013 23:00,,,,,,,,,34.5,8.5,0.3,2.5,9.8,241.2,1853,152.3,5.4,,,,,,,,,
02/01/2013 21:00,46.0,7.7,0.2,3.3,9.8,244.3,2051,6.8,,,,,,,,,,,,,,,,,,
02/01/2013 20:00,,,,,,,,,,,,,,,,,,12.7,4.2,0.1,1.5,2.9,154.8,691,152.2,3.2
02/01/2013 19:00,,,,,,,,,34.6,9.2,0.1,3.2,7.1,240.8,1851,149.7,5.3,,,,,,,,,
02/01/2013 17:00,46.4,9.2,0.1,3.4,9.2,244.6,2038,6.8,,,,,,,,,,,,,,,,,,
02/01/2013 16:00,,,,,,,,,,,,,,,,,,12.8,4.8,0.4,1.2,1.8,154.5,698,144.9,3.2
02/01/2013 15:00,,,,,,,,,34.5,8.6,0.2,3.0,9.5,240.1,1847,149.2,5.5,,,,,,,,,
02/01/2013 13:00,47.0,8.5,0.1,3.4,8.7,245.2,2043,6.9,,,,,,,,,,,,,,,,,,
02/01/2013 12:00,,,,,,,,,,,,,,,,,,12.6,4.6,0.2,1.4,3.1,153.7,711,161.3,3.3
02/01/2013 11:00,,,,,,,,,34.4,8.6,0.0,2.7,9.2,239.1,1848,157.3,5.6,,,,,,,,,
02/01/2013 09:00,48.3,7.4,0.2,3.3,10.7,250.6,2068,7.0,,,,,,,,,,,,,,,,,,
02/01/2013 08:00,,,,,,,,,,,,,,,,,,12.6,3.9,0.3,1.0,3.0,153.7,709,152.2,3.3
02/01/2013 07:00,,,,,,,,,34.6,9.0,0.2,3.0,7.8,239.2,1832,154.1,5.4,,,,,,,,,
02/01/2013 05:00,47.2,7.4,0.0,3.6,11.0,245.9,2042,6.8,,,,,,,,,,,,,,,,,,
02/01/2013 04:00,,,,,,,,,,,,,,,,,,12.5,3.7,0.3,1.5,4.5,153.1,692,156.5,3.2
02/01/2013 03:00,,,,,,,,,34.9,8.0,0.2,3.4,9.6,240.2,1838,148.1,5.3,,,,,,,,,
02/01/2013 01:00,46.5,8.8,0.0,3.5,8.5,243.2,2028,6.7,,,,,,,,,,,,,,,,,,
02/01/2013 00:00,,,,,,,,,,,,,,,,,,12.4,4.7,0.3,1.3,3.2,153.2,703,149.5,3.2
01/01/2013 23:00,,,,,,,,,34.8,8.0,0.2,2.7,9.3,239.6,1829,150.5,5.4,,,,,,,,,
01/01/2013 21:00,46.4,8.2,0.1,3.4,9.1,242.9,2026,6.7,,,,,,,,,,,,,,,,,,
01/01/2013 20:00,,,,,,,,,,,,,,,,,,12.5,4.8,0.0,1.3,2.9,153.6,699,154.7,3.2
01/01/2013 19:00,,,,,,,,,34.7,9.2,0.2,2.8,8.0,239.4,1833,146.2,5.4,,,,,,,,,
01/01/2013 17:00,46.9,8.2,0.2,3.6,9.0,244.3,2017,6.7,,,,,,,,,,,,,,,,,,
01/01/2013 16:00,,,,,,,,,,,,,,,,,,12.3,4.3,0.2,1.1,3.0,152.9,699,145.4,3.2
01/01/2013 15:00,,,,,,,,,34.3,9.0,0.0,2.9,8.4,238.8,1837,147.7,5.4,,,,,,,,,
01/01/2013 13:00,46.7,8.5,0.0,3.9,8.4,243.8,2019,6.7,,,,,,,,,,,,,,,,,,
01/01/2013 12:00,,,,,,,,,,,,,,,,,,12.5,4.3,0.1,0.6,3.4,153.8,692,154.1,3.2
01/01/2013 11:00,,,,,,,,,34.5,8.4,0.0,3.1,8.8,239.1,1829,151.9,5.4,,,,,,,,,
01/01/2013 09:00,46.5,8.2,0.1,3.7,8.4,242.9,2018,6.7,,,,,,,,,,,,,,,,,,
01/01/2013 08:00,,,,,,,,,,,,,,,,,,12.2,4.3,0.2,1.2,3.0,152.4,698,155.9,3.2
01/01/2013 07:00,,,,,,,,,34.6,8.8,0.2,3.1,9.0,239.2,1827,152.6,5.4,,,,,,,,,
01/01/2013 05:00,46.4,8.1,0.0,3.5,7.5,242.4,2014,6.7,,,,,,,,,,,,,,,,,,
01/01/2013 04:00,,,,,,,,,,,,,,,,,,12.4,4.7,0.3,1.5,2.5,153.1,700,143.9,3.2
01/01/2013 03:00,,,,,,,,,34.2,7.6,0.0,3.0,11.3,238.2,1816,153.4,5.5,,,,,,,,,
01/01/2013 01:00,46.3,8.2,0.1,3.0,8.0,242.9,2014,6.8,,,,,,,,,,,,,,,,,,
01/01/2013 00:00,,,,,,,,,,,,,,,,,,12.1,3.8,0.0,0.9,3.6,152.4,701,154.3,3.3
31/12/2012 23:00,,,,,,,,,34.0,8.1,0.2,2.6,7.9,238.3,1817,153.9,5.5,,,,,,,,,
31/12/2012 21:00,46.0,9.0,0.0,3.7,7.1,243.0,2006,6.7,,,,,,,,,,,,,,,,,,
31/12/2012 20:00,,,,,,,,,,,,,,,,,,12.1,4.3,0.3,1.0,3.0,152.8,692,151.5,3.2
31/12/2012 19:00,,,,,,,,,34.0,8.3,0.2,2.7,10.2,238.7,1823,153.0,5.4,,,,,,,,,
31/12/2012 17:00,46.3,8.3,0.2,3.3,9.8,244.6,2014,6.6,,,,,,,,,,,,,,,,,,
31/12/2012 16:00,,,,,,,,,,,,,,,,,,12.1,3.9,0.1,1.4,3.0,152.6,687,150.7,3.2
31/12/2012 15:00,,,,,,,,,33.7,8.4,0.1,2.9,8.5,238.1,1816,145.7,5.3,,,,,,,,,
31/12/2012 13:00,45.4,8.1,0.1,3.5,9.3,242.5,2009,6.6,,,,,,,,,,,,,,,,,,
31/12/2012 12:00,,,,,,,,,,,,,,,,,,12.1,3.9,0.2,1.3,4.9,152.5,691,152.4,3.2
31/12/2012 11:00,,,,,,,,,33.6,9.3,0.1,2.8,8.5,238.3,1824,151.2,5.3,,,,,,,,,
31/12/2012 09:00,47.0,8.7,0.0,3.9,8.6,249.2,2038,6.4,,,,,,,,,,,,,,,,,,
31/12/2012 08:00,,,,,,,,,,,,,,,,,,12.2,4.1,0.0,0.9,2.4,152.7,688,155.6,3.2
31/12/2012 07:00,,,,,,,,,33.8,8.9,0.2,3.2,10.1,238.3,1821,153.9,5.3,,,,,,,,,
31/12/2012 05:00,45.6,8.2,0.3,3.6,9.5,242.8,2013,6.2,,,,,,,,,,,,,,,,,,
31/12/2012 04:00,,,,,,,,,,,,,,,,,,11.8,4.3,0.3,1.2,3.9,151.2,676,156.4,3.1
31/12/2012 03:00,,,,,,,,,33.7,8.8,0.2,2.7,8.1,237.4,1812,148.9,5.2,,,,,,,,,
31/12/2012 01:00,45.8,8.2,0.1,3.6,9.6,242.9,2003,6.3,,,,,,,,,,,,,,,,,,
31/12/2012 00:00,,,,,,,,,,,,,,,,,,12.2,4.5,0.3,1.3,2.8,152.3,683,149.2,3.1
30/12/2012 23:00,,,,,,,,,33.9,8.3,0.2,3.2,10.6,237.6,1814,146.9,5.3,,,,,,,,,
30/12/2012 21:00,45.8,8.5,0.2,2.6,8.7,241.7,1996,6.2,,,,,,,,,,,,,,,,,,
30/12/2012 20:00,,,,,,,,,,,,,,,,,,12.4,5.0,0.4,1.0,2.5,152.9,696,151.5,3.1
30/12/2012 19:00,,,,,,,,,33.9,7.8,0.3,3.3,10.8,237.3,1810,152.5,5.3,,,,,,,,,
30/12/2012 17:00,46.1,9.1,0.3,3.0,7.2,241.4,1995,6.2,,,,,,,,,,,,,,,,,,
30/12/2012 16:00,,,,,,,,,,,,,,,,,,12.5,3.9,0.1,1.1,3.7,153.0,708,156.3,3.1
30/12/2012 15:00,,,,,,,,,34.0,8.8,0.1,2.7,7.6,236.2,1797,153.0,5.3,,,,,,,,,
30/12/2012 13:00,46.1,7.8,0.0,3.4,10.0,240.5,1980,6.3,,,,,,,,,,,,,,,,,,
30/12/2012 12:00,,,,,,,,,,,,,,,,,,12.4,4.6,0.0,1.1,2.3,152.6,695,153.8,3.1
30/12/2012 11:00,,,,,,,,,34.5,8.9,0.1,2.7,8.6,240.0,1831,156.3,5.4,,,,,,,,,
30/12/2012 09:00,46.0,9.3,0.3,3.3,6.8,239.7,1979,6.3,,,,,,,,,,,,,,,,,,
30/12/2012 08:00,,,,,,,,,,,,,,,,,,12.6,4.9,0.0,0.9,1.9,153.0,706,156.3,3.1
30/12/2012 07:00,,,,,,,,,33.6,8.0,0.2,3.2,9.3,234.6,1798,152.1,5.4,,,,,,,,,
30/12/2012 05:00,46.3,7.7,0.0,3.3,7.9,241.2,1986,6.3,,,,,,,,,,,,,,,,,,
30/12/2012 04:00,,,,,,,,,,,,,,,,,,12.5,4.5,0.0,1.1,3.9,152.9,708,148.1,3.2
30/12/2012 03:00,,,,,,,,,33.9,8.9,0.2,2.8,7.3,236.3,1801,149.1,5.5,,,,,,,,,
30/12/2012 01:00,45.8,8.6,0.1,3.2,7.0,240.7,1987,6.4,,,,,,,,,,,,,,,,,,
30/12/2012 00:00,,,,,,,,,,,,,,,,,,12.3,4.4,0.1,0.9,2.7,152.4,707,146.8,3.2
29/12/2012 23:00,,,,,,,,,33.2,8.3,0.1,2.7,8.4,235.3,1799,153.9,5.5,,,,,,,,,
29/12/2012 21:00,45.6,8.3,0.1,3.0,9.0,240.9,1993,6.3,,,,,,,,,,,,,,,,,,
29/12/2012 20:00,,,,,,,,,,,,,,,,,,12.6,3.9,0.1,1.6,3.2,153.9,718,153.6,3.2
29/12/2012 19:00,,,,,,,,,33.4,8.6,0.3,2.8,7.3,235.8,1800,151.4,5.3,,,,,,,,,
29/12/2012 17:00,45.3,8.4,0.1,3.0,8.3,241.1,1991,6.2,,,,,,,,,,,,,,,,,,
29/12/2012 16:00,,,,,,,,,,,,,,,,,,12.2,4.4,0.4,0.9,2.4,152.8,701,151.5,3.2
29/12/2012 15:00,,,,,,,,,33.3,7.7,0.1,2.7,10.2,236.2,1798,150.5,5.3,,,,,,,,,
29/12/2012 13:00,46.8,9.3,0.2,2.8,6.8,248.1,2024,6.2,,,,,,,,,,,,,,,,,,
29/12/2012 12:00,,,,,,,,,,,,,,,,,,12.4,4.0,0.3,1.0,4.5,152.9,698,154.1,3.2
29/12/2012 11:00,,,,,,,,,33.2,9.2,0.3,2.6,7.2,235.9,1796,149.4,5.4,,,,,,,,,
29/12/2012 09:00,45.2,8.4,0.4,3.7,9.1,241.0,1986,6.0,,,,,,,,,,,,,,,,,,
29/12/2012 08:00,,,,,,,,,,,,,,,,,,12.2,4.2,0.3,0.9,3.9,152.4,693,149.7,3.1
29/12/2012 07:00,,,,,,,,,33.4,9.5,0.2,2.4,8.6,236.3,1785,151.7,5.2,,,,,,,,,
29/12/2012 05:00,45.0,7.3,0.1,4.0,10.5,240.9,1984,5.8,,,,,,,,,,,,,,,,,,
29/12/2012 04:00,,,,,,,,,,,,,,,,,,12.2,4.1,0.2,1.0,4.3,151.6,681,152.2,3.0
29/12/2012 03:00,,,,,,,,,33.3,9.3,0.2,2.8,8.4,235.6,1784,151.0,5.0,,,,,,,,,
29/12/2012 01:00,45.0,8.6,0.3,3.2,9.5,240.1,1987,5.6,,,,,,,,,,,,,,,,,,
29/12/2012 00:00,,,,,,,,,,,,,,,,,,12.2,3.8,0.4,0.9,4.5,152.2,678,151.8,3.0
28/12/2012 23:00,,,,,,,,,33.6,8.8,0.1,2.9,7.5,236.4,1792,149.9,5.0,,,,,,,,,
28/12/2012 21:00,45.1,8.6,0.3,3.5,9.2,240.2,1985,5.6,,,,,,,,,,,,,,,,,,
28/12/2012 20:00,,,,,,,,,,,,,,,,,,12.0,3.7,0.3,1.3,4.1,150.7,680,145.5,3.0
28/12/2012 19:00,,,,,,,,,33.4,8.4,0.3,2.8,8.3,235.7,1794,149.5,4.9,,,,,,,,,
28/12/2012 17:00,45.0,8.0,0.1,2.8,9.4,239.2,1986,5.5,,,,,,,,,,,,,,,,,,
28/12/2012 16:00,,,,,,,,,,,,,,,,,,12.2,4.1,0.2,1.2,4.1,151.5,668,141.1,2.9
28/12/2012 15:00,,,,,,,,,33.6,9.1,0.3,2.0,8.0,235.3,1790,147.8,4.9,,,,,,,,,
28/12/2012 13:00,45.4,8.8,0.0,3.1,7.5,240.3,1975,5.5,,,,,,,,,,,,,,,,,,
28/12/2012 12:00,,,,,,,,,,,,,,,,,,12.8,6.1,0.1,0.9,1.0,155.7,689,150.8,2.9
28/12/2012 11:00,,,,,,,,,33.7,9.3,0.4,2.9,7.2,234.7,1785,150.9,5.0,,,,,,,,,
28/12/2012 09:00,47.1,9.0,0.1,3.4,8.4,244.6,2008,5.6,,,,,,,,,,,,,,,,,,
28/12/2012 08:00,,,,,,,,,,,,,,,,,,12.9,4.6,0.1,1.1,2.6,153.0,722,149.4,3.0
28/12/2012 07:00,,,,,,,,,33.6,8.1,0.1,3.0,8.7,233.4,1778,153.8,5.2,,,,,,,,,
28/12/2012 05:00,46.2,8.0,0.0,3.1,8.1,238.7,1972,5.7,,,,,,,,,,,,,,,,,,
28/12/2012 04:00,,,,,,,,,,,,,,,,,,13.0,4.1,0.2,1.4,3.7,153.2,730,146.1,3.0
28/12/2012 03:00,,,,,,,,,33.9,9.1,0.0,2.9,7.3,233.0,1778,151.9,5.1,,,,,,,,,
28/12/2012 01:00,46.2,7.9,0.0,3.3,7.7,238.5,1978,5.6,,,,,,,,,,,,,,,,,,
28/12/2012 00:00,,,,,,,,,,,,,,,,,,12.7,4.9,0.1,0.7,2.3,151.8,712,153.4,3.0
27/12/2012 23:00,,,,,,,,,34.0,8.5,0.1,3.0,7.4,233.3,1776,153.3,5.0,,,,,,,,,
27/12/2012 21:00,47.0,8.5,0.0,3.2,7.6,242.8,2000,5.5,,,,,,,,,,,,,,,,,,
27/12/2012 20:00,,,,,,,,,,,,,,,,,,12.7,4.9,0.2,0.9,2.5,152.2,715,149.9,2.9
27/12/2012 19:00,,,,,,,,,33.8,8.5,0.1,2.0,7.7,233.3,1784,146.7,4.8,,,,,,,,,
27/12/2012 17:00,46.0,8.7,0.2,3.1,7.1,238.0,1968,5.3,,,,,,,,,,,,,,,,,,
27/12/2012 16:00,,,,,,,,,,,,,,,,,,12.6,4.0,0.1,1.2,3.9,151.7,715,152.0,2.9
27/12/2012 15:00,,,,,,,,,33.7,8.5,0.0,2.6,7.6,233.4,1774,149.2,4.9,,,,,,,,,
27/12/2012 13:00,45.6,7.9,0.0,3.2,8.6,237.8,1971,5.3,,,,,,,,,,,,,,,,,,
27/12/2012 12:00,,,,,,,,,,,,,,,,,,12.6,3.8,0.1,1.2,3.2,152.2,709,152.1,2.9
27/12/2012 11:00,,,,,,,,,33.3,7.5,0.4,2.8,9.1,232.4,1777,147.0,4.9,,,,,,,,,
27/12/2012 09:00,45.8,7.9,0.1,3.2,8.5,239.5,1979,5.4,,,,,,,,,,,,,,,,,,
27/12/2012 08:00,,,,,,,,,,,,,,,,,,12.5,4.1,0.1,0.9,3.4,152.3,709,152.6,2.8
27/12/2012 07:00,,,,,,,,,33.6,8.5,0.2,2.8,8.4,233.9,1772,153.7,4.7,,,,,,,,,
27/12/2012 05:00,45.7,8.4,0.0,3.9,7.2,239.5,1974,5.2,,,,,,,,,,,,,,,,,,
27/12/2012 04:00,,,,,,,,,,,,,,,,,,12.1,4.3,0.2,0.8,2.5,150.9,698,154.5,2.8
27/12/2012 03:00,,,,,,,,,33.7,8.6,0.3,2.9,8.1,234.3,1764,151.5,4.8,,,,,,,,,
27/12/2012 01:00,45.6,8.4,0.0,3.2,8.7,239.0,1974,5.3,,,,,,,,,,,,,,,,,,
27/12/2012 00:00,,,,,,,,,,,,,,,,,,12.3,3.6,0.0,1.1,3.9,151.8,695,153.4,2.9
26/12/2012 23:00,,,,,,,,,33.1,8.8,0.0,2.6,6.3,232.7,1775,152.7,4.8,,,,,,,,,
